246;0;3167.00;13.20;595.00;0.00;0.52
247;0;2948.00;12.87;523.00;0.00;0.44
248;0;1721.00;11.75;657.00;0.00;0.56
249;0;3046.00;10.30;1185.00;0.00;0.24
250;0;1989.00;13.42;1632.00;0.00;0.44
251;0;3999.00;10.50;894.00;0.00;0.64
252;0;4114.00;12.40;1460.00;0.00;0.40
253;0;3262.00;10.25;834.00;0.00;0.32
254;0;2255.00;11.42;838.00;0.00;0.28
255;0;1571.00;10.30;785.00;0.00;0.40
256;0;2021.00;13.10;712.00;0.00;0.40
257;0;1680.00;11.42;1248.00;0.00;0.36
258;0;3840.00;10.95;1401.00;0.00;0.48
259;0;1689.00;13.80;708.00;0.00;0.36
260;0;2307.00;10.15;1331.00;0.00;0.32
261;0;2413.00;10.10;543.00;0.00;0.36
262;0;1931.00;10.10;423.00;0.00;0.52
263;0;2079.00;11.65;1232.00;0.00;0.28
264;0;1448.00;10.20;1057.00;0.00;0.32
265;0;2286.00;10.20;1193.00;0.00;0.28
266;0;2845.00;10.20;570.00;0.00;0.44
267;0;2009.00;10.70;846.00;0.00;0.40
268;0;3283.00;13.55;615.00;0.00;0.68
269;0;1913.00;10.30;1812.00;0.00;0.60
270;0;3122.00;10.10;431.00;0.00;0.64
271;0;2200.00;10.30;1201.00;0.00;0.20
272;0;3187.00;10.45;864.00;0.00;0.36
273;0;2142.00;10.90;1280.00;0.00;0.48
274;0;3382.00;13.37;1701.00;0.00;0.68
275;0;1391.00;11.50;1694.00;0.00;0.64
276;0;4007.00;11.25;735.00;0.00;0.48
277;0;1303.00;10.70;1332.00;0.00;0.44
278;0;2991.00;10.27;1011.00;0.00;0.32
279;0;4009.00;12.95;1512.00;0.00;0.52
280;0;3405.00;10.22;1596.00;0.00;0.64
281;0;1895.00;11.02;1303.00;0.00;0.44
282;0;1834.00;11.80;1709.00;0.00;0.68
283;0;1541.00;10.60;581.00;0.00;0.40
284;0;4050.00;11.42;1244.00;0.00;0.44
285;0;1842.00;10.10;433.00;0.00;0.56
286;0;1847.00;11.70;670.00;0.00;0.36
287;0;3327.00;10.57;949.00;0.00;0.20
288;0;1711.00;11.07;498.00;0.00;0.44
289;0;4254.00;10.30;1803.00;0.00;0.68
290;0;3312.00;15.10;573.00;0.00;0.48
291;0;1417.00;11.07;994.00;0.00;0.36
292;0;1672.00;11.62;1326.00;0.00;0.44
293;0;3183.00;10.20;1118.00;0.00;0.36
294;0;3227.00;10.57;997.00;0.00;0.36
295;0;1580.00;9.90;969.00;0.00;0.36
296;0;1787.00;12.40;1326.00;0.00;0.32
297;0;1293.00;10.10;1236.00;0.00;0.40
298;0;2120.00;11.42;1637.00;0.00;0.60
299;0;3008.00;10.10;1170.00;0.00;0.24
300;0;3015.00;11.00;630.00;0.00;0.48
301;0;1547.00;11.25;892.00;0.00;0.36
302;0;2868.00;10.30;1063.00;0.00;0.32
303;0;2073.00;10.22;1664.00;0.00;0.76
304;0;3831.00;9.95;1720.00;0.00;0.60
305;0;2589.00;10.30;617.00;0.00;0.36
306;0;4098.00;10.20;947.00;0.00;0.36
307;0;2054.00;12.25;764.00;0.00;0.40
308;0;1681.00;10.12;1188.00;0.00;0.32
309;0;3342.00;12.70;640.00;0.00;0.40
310;0;1791.00;10.65;1782.00;0.00;0.64
311;0;1480.00;11.02;1339.00;0.00;0.36
312;0;3991.00;10.50;573.00;0.00;0.44
313;0;2078.00;11.02;1216.00;0.00;0.44
314;0;2760.00;10.20;1110.00;0.00;0.36
315;0;4005.00;11.22;1332.00;0.00;0.44
316;0;3986.00;10.65;503.00;0.00;0.40
317;0;2914.00;9.90;462.00;0.00;0.36
318;0;2116.00;10.95;735.00;0.00;0.40
319;0;1977.00;11.80;996.00;0.00;0.36
320;0;4212.00;9.90;787.00;0.00;0.44
321;0;3916.00;10.60;1529.00;0.00;0.40
322;0;1896.00;9.90;1625.00;0.00;0.64
323;0;3919.00;10.70;1814.00;0.00;0.76
324;0;2939.00;10.50;704.00;0.00;0.52
325;0;1844.00;14.60;1378.00;0.00;0.44
326;0;3463.00;10.45;1755.00;0.00;0.68
327;0;2120.00;12.45;1596.00;0.00;0.64
328;0;3706.00;10.20;1683.00;0.00;0.48
329;0;3280.00;10.92;825.00;0.00;0.28
330;0;4234.00;10.12;690.00;0.00;0.44
331;0;2846.00;11.12;1077.00;0.00;0.40
332;0;1779.00;12.60;1186.00;0.00;0.40
333;0;3646.00;10.80;1741.00;0.00;0.60
334;0;1653.00;11.95;875.00;0.00;0.36
335;0;3439.00;10.70;1505.00;0.00;0.60
336;0;3967.00;11.60;1333.00;0.00;0.52
337;0;2254.00;10.17;1469.00;0.00;0.44
338;0;2087.00;12.70;647.00;0.00;0.44
339;0;4204.00;10.20;1076.00;0.00;0.24
340;0;4078.00;10.12;1347.00;0.00;0.32
341;0;3403.00;9.90;966.00;0.00;0.24
342;0;1798.00;13.90;1269.00;0.00;0.32
343;0;3220.00;10.10;950.00;0.00;0.40
344;0;1594.00;10.10;809.00;0.00;0.28
345;0;1955.00;10.10;1421.00;0.00;0.56
346;0;2211.00;10.30;478.00;0.00;0.56
347;0;4087.00;10.15;1282.00;0.00;0.28
348;0;1691.00;10.52;766.00;0.00;0.52
349;0;3992.00;10.25;628.00;0.00;0.36
350;0;3178.00;10.50;1054.00;0.00;0.24
351;0;2691.00;10.10;1157.00;0.00;0.28
352;0;1516.00;11.27;1134.00;0.00;0.40
353;0;1911.00;11.10;765.00;0.00;0.40
354;0;4283.00;10.55;842.00;0.00;0.48
355;0;1560.00;10.92;898.00;0.00;0.28
356;0;3781.00;12.80;1595.00;0.00;0.48
357;0;1804.00;10.30;590.00;0.00;0.56
358;0;3248.00;13.90;508.00;0.00;0.44
359;0;1859.00;11.87;711.00;0.00;0.48
360;0;1756.00;14.52;1061.00;0.00;0.40
361;0;3851.00;11.17;1381.00;0.00;0.44
362;0;1831.00;12.77;968.00;0.00;0.24
363;0;3601.00;10.45;1436.00;0.00;0.40
364;0;3331.00;11.15;1508.00;0.00;0.36
365;0;3343.00;10.30;855.00;0.00;0.28
366;0;4121.00;10.50;1357.00;0.00;0.44
367;0;1640.00;11.05;1448.00;0.00;0.40
368;0;2110.00;11.25;1547.00;0.00;0.72
369;0;3836.00;11.30;1648.00;0.00;0.56
370;0;2005.00;13.07;1116.00;0.00;0.36
371;0;3351.00;10.95;940.00;0.00;0.40
372;0;1862.00;12.00;1544.00;0.00;0.48
373;0;1930.00;11.20;614.00;0.00;0.44
374;0;2161.00;15.30;1497.00;0.00;0.80
375;0;3310.00;11.90;1052.00;0.00;0.36
376;0;3181.00;10.25;1446.00;0.00;0.56
377;0;4231.00;12.85;869.00;0.00;0.16
378;0;2116.00;10.60;1273.00;0.00;0.32
379;0;1729.00;12.00;558.00;0.00;0.40
380;0;2071.00;16.00;1184.00;0.00;0.36
381;0;3563.00;10.10;1421.00;0.00;0.28
382;0;1650.00;17.32;1052.00;0.00;0.40
383;0;1965.00;11.15;1480.00;0.00;0.52
384;0;3970.00;13.05;1090.00;0.00;0.52
385;0;3181.00;10.10;1018.00;0.00;0.32
386;0;4290.00;10.17;1227.00;0.00;0.24
387;0;1917.00;11.95;700.00;0.00;0.44
388;0;2940.00;10.10;1000.00;0.00;0.32
389;0;1729.00;9.90;1489.00;0.00;0.56
390;0;2196.00;10.10;706.00;0.00;0.44
391;0;3676.00;11.85;1784.00;0.00;0.72
392;0;4015.00;12.82;698.00;0.00;0.36
393;0;3974.00;11.10;1369.00;0.00;0.48
394;0;3194.00;10.90;777.00;0.00;0.28
395;0;1408.00;10.05;807.00;0.00;0.24
396;0;3157.00;11.70;627.00;0.00;0.68
397;0;1730.00;9.90;1644.00;0.00;0.60
398;0;4015.00;10.60;1695.00;0.00;0.76
399;0;1627.00;15.15;1331.00;0.00;0.40
400;0;2262.00;10.40;1640.00;0.00;0.76
401;0;4116.00;10.50;616.00;0.00;0.44
402;0;3216.00;10.60;786.00;0.00;0.48
403;0;1631.00;12.40;919.00;0.00;0.32
404;0;2832.00;12.05;1085.00;0.00;0.36
405;0;3987.00;11.85;1470.00;0.00;0.52
406;0;1830.00;11.10;564.00;0.00;0.48
407;0;4302.00;9.90;1025.00;0.00;0.28
408;0;1990.00;11.92;1771.00;0.00;0.60
409;0;1885.00;14.67;1475.00;0.00;0.52
410;0;2169.00;10.10;1242.00;0.00;0.40
411;0;4321.00;11.70;787.00;0.00;0.36
412;0;1444.00;10.20;1830.00;0.00;0.68
413;0;4282.00;11.42;1664.00;0.00;0.64
414;0;3833.00;10.50;1249.00;0.00;0.52
415;0;1856.00;15.17;1597.00;0.00;0.84
416;0;3996.00;10.92;1732.00;0.00;0.56
417;0;4232.00;10.10;1108.00;0.00;0.28
418;0;1791.00;14.62;1504.00;0.00;0.32
419;0;2134.00;13.90;1485.00;0.00;0.44
420;0;2055.00;10.20;798.00;0.00;0.36
421;0;3099.00;10.30;606.00;0.00;0.28
422;0;1843.00;10.50;1448.00;0.00;0.24
423;0;4082.00;10.60;1537.00;0.00;0.60
424;0;2092.00;12.60;607.00;0.00;0.40
425;0;1731.00;11.00;1368.00;0.00;0.36
426;0;1761.00;11.70;569.00;0.00;0.36
427;0;2013.00;10.25;1357.00;0.00;0.40
428;0;1805.00;12.22;1173.00;0.00;0.28
429;0;1713.00;11.92;1125.00;0.00;0.52
430;0;1702.00;9.90;1674.00;0.00;0.48
431;0;2170.00;10.67;1133.00;0.00;0.32
432;0;4022.00;11.12;753.00;0.00;0.52
433;0;1488.00;10.00;1178.00;0.00;0.32
434;0;1477.00;10.35;1075.00;0.00;0.40
435;0;4159.00;9.90;764.00;0.00;0.32
436;0;1963.00;13.15;752.00;0.00;0.40
437;0;1521.00;10.62;619.00;0.00;0.40
438;0;2951.00;10.70;1028.00;0.00;0.32
439;0;2763.00;11.00;1197.00;0.00;0.36
440;0;1980.00;12.90;1669.00;0.00;0.60
441;0;3255.00;12.75;582.00;0.00;0.44
442;0;1796.00;10.20;613.00;0.00;0.32
443;0;4133.00;10.65;837.00;0.00;0.28
444;0;1807.00;13.30;1316.00;0.00;0.44
445;0;3035.00;11.05;1202.00;0.00;0.24
446;0;1372.00;9.90;1241.00;0.00;0.28
447;0;1659.00;12.60;1293.00;0.00;0.52
448;0;3148.00;10.30;660.00;0.00;0.44
449;0;4052.00;10.60;623.00;0.00;0.32
450;0;3546.00;10.62;1493.00;0.00;0.48
451;0;3713.00;10.10;1470.00;0.00;0.52
452;0;3844.00;12.30;1608.00;0.00;0.52
453;0;1999.00;11.50;670.00;0.00;0.36
454;0;2001.00;10.35;1406.00;0.00;0.48
455;0;2163.00;10.70;526.00;0.00;0.56
456;0;3418.00;10.55;1627.00;0.00;0.52
457;0;4104.00;10.60;605.00;0.00;0.40
458;0;3771.00;10.90;1404.00;0.00;0.44
459;0;2154.00;11.60;635.00;0.00;0.36
460;0;2029.00;9.90;1584.00;0.00;0.36
461;0;3466.00;12.20;1464.00;0.00;0.28
462;0;1949.00;11.57;802.00;0.00;0.36
463;0;4040.00;10.90;1711.00;0.00;0.52
464;0;3138.00;10.60;858.00;0.00;0.48
465;0;1749.00;10.35;1036.00;0.00;0.40
466;0;2049.00;12.15;730.00;0.00;0.44
467;0;2413.00;10.15;477.00;0.00;0.40
468;0;2043.00;11.45;585.00;0.00;0.40
469;0;1384.00;9.90;1246.00;0.00;0.40
470;0;3692.00;11.40;1739.00;0.00;0.76
471;0;4218.00;9.90;1366.00;0.00;0.36
472;0;3839.00;10.10;1228.00;0.00;0.40
473;0;1642.00;12.60;1101.00;0.00;0.32
474;0;1623.00;10.60;544.00;0.00;0.44
475;0;3074.00;10.90;622.00;0.00;0.48
476;0;3213.00;10.30;905.00;0.00;0.36
477;0;3299.00;10.57;844.00;0.00;0.52
478;0;2150.00;10.20;1750.00;0.00;0.48
479;0;3410.00;10.10;547.00;0.00;0.44
480;0;3123.00;10.20;597.00;0.00;0.32
481;0;4147.00;11.15;860.00;0.00;0.24
482;0;4146.00;11.70;1465.00;0.00;0.36
483;0;2122.00;14.67;1463.00;0.00;0.44
484;0;3111.00;10.30;719.00;0.00;0.40
485;0;3997.00;10.60;601.00;0.00;0.56
486;0;1768.00;12.10;1131.00;0.00;0.36
487;0;3065.00;10.10;1110.00;0.00;0.32
488;0;3747.00;10.92;1374.00;0.00;0.32
489;0;1948.00;11.55;1343.00;0.00;0.40
490;0;3324.00;12.80;681.00;0.00;0.56
491;0;1872.00;10.25;1398.00;0.00;0.40
492;0;2023.00;10.60;997.00;0.00;0.28
493;0;1613.00;12.20;624.00;0.00;0.36
494;0;3041.00;10.20;392.00;0.00;0.44
495;0;2780.00;10.97;1184.00;0.00;0.32
496;0;1717.00;10.70;1559.00;0.00;0.44
497;0;1920.00;10.40;1394.00;0.00;0.48
498;0;3594.00;10.70;1527.00;0.00;0.48
499;0;4106.00;10.25;1847.00;0.00;0.76
500;0;1357.00;10.20;1740.00;0.00;0.68
501;0;3967.00;10.22;736.00;0.00;0.32
502;0;3850.00;9.90;1868.00;0.00;0.36
503;0;2143.00;10.50;485.00;0.00;0.36
504;0;3151.00;9.90;897.00;0.00;0.32
505;0;3952.00;10.12;1292.00;0.00;0.40
506;0;2101.00;10.97;742.00;0.00;0.52
507;0;1889.00;10.35;1406.00;0.00;0.32
508;0;2403.00;10.35;1642.00;0.00;0.48
509;0;3263.00;11.92;689.00;0.00;0.56
510;0;4079.00;11.00;1249.00;0.00;0.32
511;0;1700.00;9.90;1525.00;0.00;0.76
512;0;2239.00;11.47;1588.00;0.00;0.44
513;0;1991.00;9.90;1559.00;0.00;0.16
514;0;1380.00;11.60;1313.00;0.00;0.40
515;0;1415.00;10.22;1621.00;0.00;0.44
516;0;1754.00;11.10;1145.00;0.00;0.28
517;0;1504.00;10.50;1365.00;0.00;0.40
518;0;3939.00;11.10;839.00;0.00;0.36
519;0;1976.00;11.30;604.00;0.00;0.44
520;0;1602.00;10.17;532.00;0.00;0.36
521;0;3739.00;10.20;1897.00;0.00;0.40
522;0;4052.00;11.25;1640.00;0.00;0.72
523;0;4025.00;10.30;963.00;0.00;0.32
524;0;1691.00;10.85;964.00;0.00;0.52
525;0;3110.00;10.50;570.00;0.00;0.44
526;0;1699.00;11.65;1307.00;0.00;0.44
527;0;4303.00;11.00;1653.00;0.00;0.52
528;0;1599.00;10.05;988.00;0.00;0.40
529;0;1506.00;11.55;924.00;0.00;0.40
530;0;1888.00;15.97;1070.00;0.00;0.32
531;0;2295.00;10.22;1039.00;0.00;0.28
532;0;4176.00;11.50;832.00;0.00;0.32
533;0;4176.00;10.20;1127.00;0.00;0.32
534;0;1815.00;15.32;1382.00;0.00;0.44
535;0;4252.00;9.90;1416.00;0.00;0.40
536;0;1676.00;10.70;840.00;0.00;0.36
537;0;2919.00;10.60;1167.00;0.00;0.32
538;0;3045.00;11.00;946.00;0.00;0.48
539;0;3147.00;11.00;748.00;0.00;0.44
540;0;1583.00;10.95;700.00;0.00;0.40
541;0;2931.00;9.65;949.00;0.00;0.32
542;0;1953.00;10.90;1735.00;0.00;0.64
543;0;2055.00;11.10;1766.00;0.00;0.60
544;0;2993.00;9.90;1087.00;0.00;0.32
545;0;2741.00;10.20;979.00;0.00;0.36
546;0;3384.00;9.90;962.00;0.00;0.24
547;0;3888.00;10.70;1197.00;0.00;0.28
