243;253;108;171;land;false;hills;1
244;120;216;169;land;false;plains;1
245;212;82;207;land;false;hills;1
246;178;165;172;land;false;mountain;1
247;89;215;247;land;false;hills;1
248;228;220;57;land;false;hills;1
249;223;105;184;land;false;desert;1
250;202;118;191;land;false;mountain;1
251;107;196;200;land;false;plains;1
252;197;142;212;land;false;plains;1
253;209;252;215;land;true;forest;1
254;123;191;246;land;false;hills;1
255;246;230;41;land;false;forest;1
256;233;112;166;land;false;plains;1
257;252;227;108;land;false;forest;1
258;208;246;208;land;false;hills;1
259;240;161;215;land;false;hills;1
260;197;220;110;land;true;plains;1
261;118;254;166;land;true;plains;1
262;216;97;221;land;true;plains;1
263;240;219;213;land;false;hills;1
264;241;187;232;land;true;plains;1
265;198;251;246;land;true;plains;1
266;170;252;170;land;true;desert;1
267;123;189;211;land;false;jungle;1
268;128;223;228;land;false;mountain;1
269;144;197;247;land;true;plains;1
270;214;173;130;land;false;forest;1
271;125;239;191;land;false;forest;1
272;206;217;106;land;false;jungle;1
273;234;201;144;land;false;plains;1
274;236;229;78;land;false;mountain;1
275;201;178;208;land;false;hills;1
276;189;137;198;land;false;plains;1
277;178;163;170;land;false;forest;1
278;186;198;123;land;true;forest;1
279;175;183;217;land;false;plains;1
280;35;253;231;land;true;plains;1
281;227;253;106;land;false;plains;1
282;193;138;226;land;false;hills;1
283;193;175;197;land;true;plains;1
284;221;172;172;land;false;forest;1
285;77;220;204;land;true;forest;1
286;139;220;165;land;false;desert;1
287;238;202;139;land;false;forest;1
288;236;73;253;land;false;forest;1
289;147;211;212;land;true;plains;1
290;248;245;234;land;false;mountain;1
291;85;231;234;land;false;desert;1
292;122;193;228;land;false;hills;1
293;226;170;194;land;false;desert;1
294;243;233;114;land;true;forest;1
295;232;247;112;land;false;forest;1
296;244;116;221;land;false;plains;1
297;247;245;215;land;false;plains;1
298;221;77;221;land;false;hills;1
299;196;230;102;land;false;desert;1
300;159;195;194;land;false;desert;1
301;159;161;253;land;false;desert;1
302;58;234;221;land;false;desert;1
303;246;245;43;land;false;hills;1
304;185;194;217;land;true;plains;1
305;238;230;179;land;true;plains;1
306;146;244;242;land;false;plains;1
307;225;229;149;land;false;hills;1
308;215;213;221;land;false;plains;1
309;230;232;137;land;false;plains;1
310;251;123;191;land;true;hills;1
311;217;98;213;land;false;forest;1
312;189;213;140;land;false;forest;1
313;110;238;153;land;false;hills;1
314;252;62;220;land;false;hills;1
315;178;179;252;land;false;plains;1
316;168;216;126;land;false;plains;1
317;249;94;192;land;true;plains;1
318;234;121;157;land;false;hills;1
319;184;237;226;land;false;forest;1
320;246;212;166;land;false;plains;1
321;239;74;248;land;false;plains;1
322;235;117;187;land;false;forest;1
323;45;237;240;land;true;mountain;1
324;169;222;191;land;true;plains;1
325;254;159;232;land;false;mountain;1
326;240;220;131;land;true;plains;1
327;117;254;138;land;false;mountain;1
328;249;227;166;land;true;plains;1
329;159;172;172;land;false;plains;1
330;188;163;173;land;true;plains;1
331;188;237;106;land;false;desert;1
332;214;212;197;land;false;plains;1
333;119;241;223;land;false;plains;1
334;249;119;223;land;false;forest;1
335;153;246;182;land;false;plains;1
336;222;108;214;land;false;plains;1
337;177;246;249;land;true;plains;1
338;212;205;170;land;false;plains;1
339;132;238;168;land;true;plains;1
340;136;253;223;land;false;hills;1
341;187;223;140;land;true;plains;1
342;147;166;201;land;false;plains;1
343;160;209;182;land;true;plains;1
344;189;204;116;land;false;forest;1
345;184;87;241;land;false;plains;1
346;241;208;99;land;false;desert;1
347;114;248;222;land;true;plains;1
348;229;228;60;land;false;forest;1
349;151;203;192;land;true;forest;1
350;214;137;166;land;false;plains;1
351;131;242;143;land;true;plains;1
352;182;195;159;land;false;hills;1
353;168;235;124;land;false;jungle;1
354;120;214;227;land;false;plains;1
355;211;240;181;land;false;desert;1
356;242;108;202;land;false;plains;1
357;106;249;222;land;false;desert;1
358;183;84;240;land;false;mountain;1
359;196;153;248;land;false;jungle;1
360;211;220;96;land;false;mountain;1
361;235;209;172;land;false;hills;1
362;178;219;128;land;false;plains;1
363;176;186;165;land;false;plains;1
364;171;143;247;land;false;forest;1
365;110;244;232;land;false;hills;1
366;231;194;116;land;false;plains;1
367;214;175;222;land;false;hills;1
368;226;245;87;land;false;hills;1
369;210;118;244;land;false;forest;1
370;235;254;166;land;false;hills;1
371;106;220;181;land;false;hills;1
372;211;221;107;land;false;hills;1
373;122;228;175;land;false;desert;1
374;234;148;162;land;false;mountain;1
375;204;250;174;land;false;forest;1
376;196;206;159;land;true;forest;1
377;247;190;194;land;false;hills;1
378;254;138;222;land;false;forest;1
379;198;201;173;land;false;forest;1
380;242;127;190;land;false;mountain;1
381;139;236;140;land;true;plains;1
382;207;238;137;land;false;hills;1
383;243;214;93;land;false;hills;1
384;249;177;176;land;false;mountain;1
385;155;254;197;land;true;forest;1
386;156;191;162;land;true;plains;1
387;244;167;210;land;false;plains;1
388;125;208;223;land;true;plains;1
389;223;233;57;land;false;plains;1
390;248;159;131;land;true;plains;1
391;203;209;164;land;false;forest;1
392;136;223;221;land;false;mountain;1
393;251;48;221;land;false;plains;1
394;145;162;204;land;false;forest;1
395;227;231;124;land;true;plains;1
396;108;189;253;land;false;mountain;1
397;203;124;223;land;false;hills;1
398;240;254;178;land;false;plains;1
399;190;231;230;land;false;mountain;1
400;149;252;203;land;false;plains;1
401;236;232;55;land;false;forest;1
402;243;151;116;land;false;plains;1
403;248;225;253;land;false;forest;1
404;238;133;209;land;false;mountain;1
405;113;198;228;land;false;plains;1
406;243;58;208;land;false;hills;1
407;189;250;177;land;true;plains;1
408;196;90;232;land;true;hills;1
409;170;168;218;land;false;mountain;1
410;226;217;228;land;false;plains;1
411;204;251;220;land;false;mountain;1
412;218;250;209;land;true;plains;1
413;95;235;174;land;false;forest;1
414;167;190;226;land;false;plains;1
415;241;180;182;land;false;mountain;1
416;185;85;236;land;false;forest;1
417;226;136;202;land;true;plains;1
418;243;82;253;land;false;mountain;1
419;152;142;211;land;false;mountain;1
420;241;65;232;land;true;plains;1
421;73;237;213;land;true;plains;1
422;218;229;72;land;false;hills;1
423;208;139;231;land;false;plains;1
424;215;173;142;land;false;plains;1
425;172;240;170;land;false;plains;1
426;130;245;158;land;false;hills;1
427;244;66;254;land;false;plains;1
428;215;225;196;land;false;plains;1
429;249;235;66;land;false;hills;1
430;161;155;204;land;false;hills;1
431;200;221;237;land;false;forest;1
432;250;131;246;land;false;desert;1
433;249;215;241;land;true;plains;1
434;108;226;249;land;false;desert;1
435;191;124;243;land;false;desert;1
436;214;204;162;land;false;plains;1
437;137;123;249;land;true;plains;1
438;200;225;154;land;false;hills;1
439;213;235;78;land;false;hills;1
440;192;206;234;land;false;mountain;1
441;252;146;196;land;false;mountain;1
442;254;202;193;land;false;desert;1
443;184;205;172;land;false;plains;1
444;200;149;193;land;false;plains;1
445;249;239;192;land;false;desert;1
446;181;155;167;land;false;forest;1
447;145;210;151;land;false;hills;1
448;137;241;208;land;false;forest;1
449;243;167;180;land;true;forest;1
450;172;210;142;land;false;plains;1
451;114;204;209;land;true;plains;1
452;78;192;240;land;false;plains;1
453;193;224;131;land;false;plains;1
454;172;95;239;land;false;plains;1
455;148;225;247;land;false;desert;1
456;142;214;232;land;true;plains;1
457;195;186;175;land;false;forest;1
458;186;206;212;land;false;plains;1
459;188;156;200;land;false;marsh;1
460;209;227;142;land;false;hills;1
461;232;180;241;land;false;plains;1
462;218;174;111;land;false;jungle;1
463;173;248;224;land;false;forest;1
464;236;173;180;land;false;jungle;1
465;20;244;254;land;false;hills;1
466;210;171;242;land;false;plains;1
467;127;176;200;land;true;plains;1
468;146;237;209;land;false;plains;1
469;122;219;167;land;false;plains;1
470;201;231;216;land;false;forest;1
471;225;163;205;land;true;plains;1
472;252;1;252;land;true;plains;1
473;222;251;180;land;false;plains;1
474;203;205;200;land;false;forest;1
475;174;216;225;land;false;desert;1
476;221;145;220;land;false;jungle;1
477;212;251;98;land;false;plains;1
478;247;227;72;land;true;plains;1
479;225;113;247;land;true;plains;1
480;215;162;169;land;true;plains;1
481;168;233;244;land;false;forest;1
482;177;180;200;land;false;plains;1
483;228;106;213;land;false;mountain;1
484;248;200;253;land;true;forest;1
485;198;94;241;land;false;forest;1
486;219;199;252;land;false;plains;1
487;209;226;170;land;false;desert;1
488;98;238;177;land;false;forest;1
489;253;65;223;land;false;plains;1
490;135;196;193;land;false;hills;1
491;186;186;148;land;false;hills;1
492;251;217;52;land;false;jungle;1
493;188;173;205;land;false;forest;1
494;132;176;231;land;true;forest;1
495;239;155;196;land;false;plains;1
496;218;163;141;land;false;hills;1
497;200;205;170;land;false;plains;1
498;219;171;192;land;false;plains;1
499;225;230;158;land;true;plains;1
500;240;161;108;land;true;plains;1
501;179;107;218;land;false;hills;1
502;215;101;237;land;true;plains;1
503;222;182;237;land;false;desert;1
504;241;234;53;land;true;plains;1
505;228;171;205;land;false;plains;1
506;242;243;111;land;false;plains;1
507;175;173;190;land;false;plains;1
508;246;159;218;land;true;plains;1
509;173;254;149;land;false;plains;1
510;122;218;247;land;false;forest;1
511;214;246;68;land;false;plains;1
512;47;241;253;land;false;hills;1
513;231;131;168;land;false;plains;1
514;235;209;78;land;false;forest;1
515;99;216;231;land;true;plains;1
516;65;227;244;land;false;plains;1
517;204;155;159;land;false;plains;1
518;202;136;183;land;false;plains;1
519;175;217;201;land;false;hills;1
520;215;203;101;land;true;plains;1
521;247;122;140;land;true;plains;1
522;230;120;163;land;false;forest;1
523;207;241;134;land;false;plains;1
524;195;193;119;land;false;forest;1
525;192;253;99;land;false;plains;1
526;235;225;122;land;false;hills;1
527;228;86;221;land;false;forest;1
528;237;246;187;land;false;plains;1
529;60;226;234;land;false;plains;1
530;228;102;227;land;false;hills;1
531;221;157;249;land;true;plains;1
532;231;236;176;land;false;forest;1
533;138;248;245;land;true;plains;1
534;221;200;151;land;false;mountain;1
535;252;236;248;land;true;plains;1
536;164;198;239;land;false;forest;1
537;228;253;119;land;false;desert;1
538;133;233;145;land;false;plains;1
539;216;159;172;land;false;forest;1
540;238;78;236;land;false;plains;1
541;113;249;172;land;true;plains;1
542;130;177;228;land;true;hills;1
543;197;214;108;land;true;hills;1
544;194;169;164;land;false;desert;1
545;173;179;245;land;true;plains;1
546;254;214;151;land;true;plains;1
547;235;191;190;land;false;forest;1
548;107;247;190;land;false;hills;1
549;222;229;250;land;false;hills;1
550;235;182;223;land;false;forest;1
551;254;200;159;land;false;desert;1
552;212;106;227;land;false;plains;1
553;154;191;229;land;false;desert;1
554;157;208;249;land;false;hills;1
555;213;138;179;land;false;mountain;1
556;229;192;93;land;true;plains;1
557;121;219;195;land;false;hills;1
558;224;237;71;land;true;forest;1
559;92;218;230;land;true;plains;1
560;212;93;221;land;false;jungle;1
561;251;176;241;land;false;hills;1
562;228;148;153;land;false;plains;1
563;194;203;167;land;true;plains;1
564;234;236;51;land;false;plains;1
565;231;230;212;land;true;plains;1
566;119;227;217;land;false;mountain;1
567;198;241;145;land;false;plains;1
568;230;230;226;land;true;forest;1
569;181;215;183;land;false;plains;1
570;212;123;209;land;true;plains;1
571;243;131;210;land;false;hills;1
572;200;247;162;land;false;plains;1
573;237;170;142;land;false;hills;1
574;145;186;246;land;true;plains;1
575;250;98;175;land;false;plains;1
576;88;196;249;land;true;plains;1
577;189;173;242;land;false;plains;1
578;231;66;235;land;true;plains;1
579;213;219;215;land;false;mountain;1
580;212;212;139;land;true;plains;1
581;100;241;189;land;false;mountain;1
582;226;143;179;land;false;plains;1
583;136;185;211;land;true;plains;1
584;194;225;167;land;true;plains;1
585;148;210;199;land;false;forest;1
586;87;243;219;land;false;forest;1
587;222;137;195;land;false;hills;1
588;161;106;250;land;false;forest;1
589;234;189;228;land;false;hills;1
590;245;198;71;land;false;plains;1
591;209;160;176;land;false;plains;1
592;138;236;155;land;false;marsh;1
593;254;205;68;land;false;hills;1
594;246;128;136;land;false;desert;1
595;166;178;224;land;false;hills;1
596;187;243;118;land;false;hills;1
597;67;190;253;land;false;desert;1
598;157;155;220;land;false;plains;1
599;210;135;190;land;true;plains;1
600;252;43;219;land;false;forest;1
601;250;94;240;land;false;plains;1
602;122;190;245;land;false;desert;1
603;128;246;164;land;false;desert;1
604;214;185;163;land;false;plains;1
605;94;246;188;land;true;plains;1
606;228;210;65;land;false;plains;1
607;187;173;200;land;false;forest;1
608;231;224;86;land;false;forest;1
609;206;169;142;land;false;plains;1
610;248;157;163;land;false;desert;1
611;127;231;168;land;true;plains;1
612;169;185;195;land;false;plains;1
613;80;224;213;land;false;hills;1
614;124;224;192;land;false;plains;1
615;211;163;190;land;false;hills;1
616;220;130;230;land;false;forest;1
617;245;115;172;land;false;plains;1
618;202;243;109;land;false;mountain;1
619;190;120;200;land;false;desert;1
620;214;249;183;land;false;plains;1
621;221;130;205;land;true;plains;1
622;97;203;204;land;false;hills;1
623;235;217;68;land;false;forest;1
624;184;157;186;land;false;forest;1
625;222;223;137;land;true;plains;1
626;229;138;249;land;false;plains;1
627;201;202;238;land;false;plains;1
628;190;162;219;land;true;plains;1
629;155;244;236;land;false;plains;1
630;243;135;170;land;false;plains;1
631;61;248;192;land;false;forest;1
632;248;119;157;land;false;forest;1
633;209;203;252;land;false;hills;1
634;232;149;190;land;false;plains;1
635;209;240;143;land;true;desert;1
636;231;248;171;land;false;jungle;1
637;220;133;148;land;false;forest;1
638;138;253;166;land;false;plains;1
639;183;234;165;land;true;marsh;1
640;220;162;133;land;false;plains;1
641;226;87;244;land;true;plains;1
642;251;232;219;land;false;plains;1
643;224;225;166;land;false;mountain;1
644;235;136;244;land;false;desert;1
645;185;243;108;land;false;desert;1
646;198;148;177;land;false;plains;1
647;77;218;210;land;true;plains;1
648;214;160;228;land;false;hills;1
649;154;245;190;land;true;plains;1
650;88;208;252;land;false;plains;1
651;205;213;117;land;false;plains;1
652;172;180;240;land;true;forest;1
653;227;117;200;land;false;forest;1
654;253;245;192;land;false;hills;1
655;246;242;149;land;false;plains;1
656;222;217;147;land;false;forest;1
657;183;187;177;land;true;plains;1
658;216;101;205;land;false;plains;1
659;244;93;250;land;false;hills;1
660;216;85;229;land;false;mountain;1
661;165;218;158;land;true;plains;1
662;113;173;231;land;true;desert;1
663;62;253;213;land;false;jungle;1
664;190;136;249;land;false;forest;1
665;165;196;193;land;false;mountain;1
666;191;137;249;land;false;plains;1
667;229;127;218;land;false;jungle;1
668;230;212;225;land;false;forest;1
669;217;223;167;land;true;plains;1
670;199;96;213;land;false;jungle;1
671;213;190;246;land;false;jungle;1
672;175;191;230;land;false;marsh;1
673;173;174;232;land;false;plains;1
674;233;104;234;land;false;mountain;1
675;222;216;63;land;false;mountain;1
676;244;73;208;land;false;plains;1
677;111;169;251;land;true;plains;1
678;210;251;85;land;true;plains;1
679;233;92;194;land;true;plains;1
680;213;229;137;land;false;mountain;1
681;201;102;220;land;true;plains;1
682;199;123;201;land;false;plains;1
683;199;181;207;land;false;plains;1
684;233;126;179;land;false;plains;1
685;241;242;226;land;false;plains;1
686;245;156;171;land;false;hills;1
687;173;197;252;land;false;plains;1
688;195;247;175;land;true;forest;1
689;140;188;185;land;false;plains;1
690;175;124;226;land;false;forest;1
691;236;106;242;land;false;hills;1
692;103;200;232;land;false;hills;1
693;192;241;226;land;true;plains;1
694;220;192;192;land;false;plains;1
695;166;197;168;land;false;plains;1
696;245;225;234;land;false;plains;1
697;133;239;232;land;false;mountain;1
698;189;201;162;land;false;mountain;1
699;160;165;226;land;false;forest;1
700;155;133;219;land;true;forest;1
701;212;200;169;land;true;plains;1
702;249;184;185;land;false;forest;1
703;232;64;206;land;false;plains;1
704;172;226;131;land;false;plains;1
705;192;221;145;land;true;plains;1
706;179;243;112;land;false;hills;1
707;190;149;243;land;false;plains;1
708;236;130;166;land;false;plains;1
709;143;176;244;land;false;plains;1
710;250;232;27;land;false;plains;1
711;57;248;241;land;false;plains;1
712;180;179;180;land;false;forest;1
713;137;197;171;land;false;plains;1
714;154;166;195;land;false;plains;1
715;53;249;201;land;false;plains;1
716;145;202;215;land;false;desert;1
717;186;149;234;land;true;plains;1
718;228;226;87;land;false;forest;1
719;225;223;237;land;false;plains;1
720;129;235;230;land;true;plains;1
721;243;226;191;land;false;hills;1
722;213;52;238;land;false;jungle;1
723;149;159;240;land;false;plains;1
724;142;184;229;land;false;desert;1
725;224;168;143;land;false;forest;1
726;213;199;147;land;false;mountain;1
727;102;227;218;land;true;jungle;1
728;119;228;169;land;false;forest;1
729;137;228;145;land;true;plains;1
730;26;240;240;land;false;forest;1
731;247;105;172;land;false;forest;1
732;212;239;250;land;false;hills;1
733;140;227;243;land;false;hills;1
734;254;252;69;land;false;plains;1
735;177;190;175;land;false;mountain;1
736;192;175;235;land;false;hills;1
737;143;241;210;land;false;marsh;1
738;181;242;231;land;false;desert;1
739;194;222;117;land;true;plains;1
740;185;226;126;land;false;plains;1
741;209;102;240;land;false;forest;1
742;182;125;249;land;true;plains;1
743;142;197;202;land;false;desert;1
744;248;197;144;land;false;desert;1
745;206;221;77;land;false;mountain;1
746;87;166;248;land;false;desert;1
747;221;220;97;land;false;jungle;1
748;207;60;247;land;false;plains;1
749;228;238;253;land;true;plains;1
750;167;228;238;land;false;hills;1
751;223;85;233;land;false;plains;1
752;77;203;224;land;false;hills;1
753;209;213;251;land;false;mountain;1
754;205;172;157;land;false;hills;1
755;81;207;228;land;false;plains;1
756;158;253;114;land;false;plains;1
757;252;210;227;land;false;plains;1
758;184;140;235;land;true;plains;1
759;226;142;233;land;false;mountain;1
760;98;210;193;land;true;plains;1
761;231;81;218;land;false;plains;1
762;221;232;242;land;false;forest;1
763;61;245;218;land;false;plains;1
764;191;179;246;land;false;plains;1
765;88;187;247;land;false;jungle;1
766;188;233;243;land;true;plains;1
767;248;153;118;land;false;forest;1
768;252;203;120;land;true;plains;1
769;211;205;222;land;false;forest;1
770;62;252;201;land;false;desert;1
771;195;193;146;land;false;plains;1
772;209;87;238;land;false;plains;1
773;218;249;201;land;false;plains;1
774;239;164;125;land;true;plains;1
775;166;234;135;land;true;plains;1
776;185;207;195;land;true;plains;1
777;220;140;250;land;true;plains;1
778;170;139;210;land;true;plains;1
779;227;232;189;land;false;hills;1
780;201;139;179;land;true;hills;1
781;250;209;49;land;false;jungle;1
782;234;212;55;land;false;hills;1
783;254;42;238;land;false;plains;1
784;247;112;168;land;false;desert;1
785;127;232;251;land;true;plains;1
786;238;241;140;land;false;hills;1
787;207;227;127;land;true;plains;1
788;199;231;96;land;false;plains;1
789;254;130;141;land;true;plains;1
790;214;201;118;land;true;plains;1
791;227;236;200;land;true;hills;1
792;187;195;215;land;false;plains;1
793;245;176;90;land;false;plains;1
794;225;150;161;land;true;plains;1
795;124;222;213;land;false;plains;1
796;47;225;254;land;false;plains;1
797;146;236;161;land;false;plains;1
798;230;138;204;land;false;mountain;1
799;210;187;231;land;true;desert;1
800;155;235;228;land;false;desert;1
801;137;237;246;land;false;forest;1
802;23;231;254;land;false;hills;1
803;252;65;206;land;true;forest;1
804;154;241;127;land;false;hills;1
805;224;225;82;land;false;plains;1
806;126;148;250;land;true;plains;1
807;246;243;58;land;false;plains;1
808;215;133;237;land;false;forest;1
809;234;140;232;land;false;hills;1
810;223;182;140;land;false;hills;1
811;131;239;141;land;false;plains;1
812;252;201;226;land;false;mountain;1
813;252;178;139;land;false;forest;1
814;219;171;154;land;true;plains;1
815;99;236;176;land;false;forest;1
816;170;183;178;land;false;forest;1
817;227;210;123;land;false;plains;1
