2;stronghold_network;4111.00;13.60;675.00;5.16;0
2;anti_air_building;4041.00;11.98;687.00;1.29;0
2;anti_air_building;4048.00;12.75;689.00;0.10;0
2;anti_air_building;4115.00;13.18;673.00;4.05;0
2;synthetic_refinery;4074.00;12.88;684.00;4.93;0
2;fuel_silo;4087.00;12.20;680.00;1.87;0
2;radar_station;4080.00;12.40;681.00;5.38;0
2;nuclear_reactor_spawn;4099.00;14.12;678.00;4.19;0
2;special_project_facility_spawn;4064.00;12.62;689.00;5.31;0
2;special_project_facility_spawn;4105.00;13.93;676.00;1.03;0
2;special_project_facility_spawn;4073.00;12.82;683.00;1.50;0
2;special_project_facility_spawn;4045.00;12.85;690.00;4.73;0
2;rocket_site_spawn;4100.00;12.60;671.00;3.91;0
3;industrial_complex;3330.00;12.80;683.00;6.13;0
3;industrial_complex;3349.00;13.15;671.00;1.09;0
3;industrial_complex;3348.00;12.85;662.00;5.49;0
3;industrial_complex;3348.00;13.15;668.00;6.11;0
3;industrial_complex;3336.00;13.20;684.00;0.30;0
3;ammo_complex;3325.00;12.95;667.00;5.32;0
3;ammo_complex;3335.00;12.90;667.00;4.96;0
3;ammo_complex;3341.00;12.70;660.00;0.62;0
3;ammo_complex;3342.00;13.15;670.00;1.12;0
3;ammo_complex;3326.00;13.15;673.00;2.88;0
3;ammo_complex;3325.00;12.90;676.00;0.65;0
3;air_base;3335.00;12.80;662.00;3.49;0
3;supply_node;3324.00;12.80;681.00;0.48;0
3;supply_node;3345.00;12.80;664.00;5.90;0
3;supply_node;3342.00;13.12;674.00;3.45;0
3;supply_node;3328.00;12.90;669.00;2.44;0
3;bunker;3348.00;13.23;674.00;4.00;0
3;bunker;3321.00;12.90;682.00;5.52;0
3;bunker;3355.00;13.25;667.00;5.16;0
3;bunker;3327.00;13.00;676.00;1.29;0
3;stronghold_network;3346.00;13.07;669.00;0.10;0
3;anti_air_building;3326.00;12.90;679.00;4.05;0
3;anti_air_building;3317.00;13.15;670.00;4.93;0
3;anti_air_building;3334.00;13.15;685.00;1.87;0
3;synthetic_refinery;3335.00;13.15;670.00;0.54;0
3;fuel_silo;3352.00;13.18;668.00;4.19;0
3;radar_station;3335.00;13.10;676.00;5.53;0
3;nuclear_reactor_spawn;3329.00;13.18;674.00;1.03;0
3;special_project_facility_spawn;3324.00;13.10;671.00;1.50;0
3;special_project_facility_spawn;3334.00;13.10;675.00;4.73;0
3;special_project_facility_spawn;3345.00;12.82;665.00;3.91;0
3;special_project_facility_spawn;3319.00;13.15;669.00;1.04;0
3;rocket_site_spawn;3345.00;12.95;667.00;0.17;0
4;industrial_complex;4068.00;10.15;478.00;1.78;0
4;industrial_complex;4034.00;10.57;487.00;5.49;0
4;industrial_complex;4042.00;10.60;489.00;6.11;0
4;industrial_complex;4074.00;9.95;478.00;0.30;0
4;industrial_complex;4074.00;10.10;489.00;5.32;0
4;industrial_complex;4055.00;10.60;486.00;4.96;0
4;ammo_complex;4011.00;10.10;466.00;0.62;0
4;ammo_complex;4077.00;9.90;493.00;1.12;0
4;ammo_complex;4062.00;10.10;469.00;2.88;0
4;ammo_complex;4057.00;10.10;462.00;0.65;0
4;ammo_complex;4067.00;9.95;465.00;3.49;0
4;ammo_complex;4042.00;10.60;488.00;4.56;0
4;air_base;4022.00;10.20;484.00;0.37;0
4;supply_node;4065.00;10.15;473.00;3.45;0
4;supply_node;4086.00;10.00;503.00;2.44;0
4;supply_node;4026.00;10.23;480.00;3.01;0
4;supply_node;4061.00;10.30;494.00;0.72;0
4;supply_node;4044.00;10.20;478.00;0.03;0
4;supply_node;4077.00;10.05;484.00;5.70;0
4;supply_node;4054.00;10.10;462.00;2.07;0
4;supply_node;4011.00;10.10;466.00;1.94;0
4;bunker;4051.00;10.20;475.00;4.93;0
4;bunker;4063.00;10.20;472.00;1.87;0
4;bunker;4043.00;10.70;497.00;0.54;0
4;bunker;4031.00;10.20;479.00;4.19;0
4;bunker;4060.00;10.05;465.00;5.31;0
4;bunker;4089.00;9.90;501.00;1.03;0
4;bunker;4079.00;9.90;488.00;1.50;0
4;bunker;4011.00;10.00;463.00;4.73;0
4;coastal_bunker;4062.00;9.50;460.00;-0.59;0
4;coastal_bunker;4074.00;9.90;469.00;0.86;0
4;coastal_bunker;4088.00;9.90;500.00;-1.57;0
4;coastal_bunker;4020.00;9.50;473.00;-0.14;0
4;coastal_bunker;4081.00;9.90;494.00;-4.48;0
4;coastal_bunker;4079.00;9.50;477.00;-4.47;0
4;coastal_bunker;4014.00;10.00;470.00;-1.57;0
4;coastal_bunker;4040.00;9.50;461.00;-0.37;0
4;stronghold_network;4082.00;9.90;503.00;3.24;0
4;dockyard;4086.00;9.90;508.00;-1.57;0
4;anti_air_building;4066.00;10.20;490.00;3.04;0
4;anti_air_building;4057.00;10.15;471.00;3.59;0
4;anti_air_building;4049.00;10.50;486.00;1.91;0
4;synthetic_refinery;4063.00;10.20;475.00;1.24;0
4;fuel_silo;4070.00;9.90;465.00;5.48;0
4;radar_station;4049.00;10.40;484.00;1.35;0
4;nuclear_reactor_spawn;4044.00;10.60;493.00;5.09;0
4;special_project_facility_spawn;4040.00;10.50;486.00;3.07;0
4;special_project_facility_spawn;4089.00;9.90;505.00;2.58;0
4;special_project_facility_spawn;4059.00;10.55;483.00;5.71;0
4;special_project_facility_spawn;4067.00;10.20;485.00;1.61;0
4;special_project_facility_spawn;4032.00;10.25;480.00;5.42;0
4;special_project_facility_spawn;4057.00;10.10;461.00;0.53;0
4;special_project_facility_spawn;4077.00;9.90;479.00;2.81;0
4;special_project_facility_spawn;4012.00;10.10;465.00;2.86;0
4;rocket_site_spawn;4050.00;9.90;461.00;5.62;0
4;naval_base_spawn;4084.00;9.65;508.00;-1.57;8842
4;naval_base_spawn;4083.00;9.90;490.00;-4.47;8842
4;naval_base_spawn;4015.00;10.00;468.00;-1.57;8650
4;naval_base_spawn;4031.00;9.90;471.00;-0.14;8650
4;naval_base_spawn;4039.00;9.50;463.00;-0.37;8650
4;naval_base_spawn;4066.00;9.50;462.00;0.86;8842
4;naval_base_spawn;4058.00;9.50;458.00;-0.59;8650
4;naval_base_spawn;4077.00;9.90;501.00;-4.48;8842
4;floating_harbor;4077.31;9.50;462.44;-2.28;803
4;floating_harbor;4121.00;9.50;493.00;-1.85;1665
4;floating_harbor;4024.01;9.50;466.07;-3.28;1781
4;floating_harbor;4121.00;9.50;493.00;-1.69;2409
4;floating_harbor;4036.49;9.50;458.47;-3.51;2483
4;floating_harbor;4087.79;9.50;486.70;-1.33;8097
4;floating_harbor;4048.12;9.50;453.18;-3.73;8123
4;floating_harbor;3988.00;9.50;441.00;-3.89;8255
5;industrial_complex;1730.00;12.20;571.00;6.11;0
5;industrial_complex;1753.00;11.20;588.00;0.30;0
5;industrial_complex;1759.00;11.10;591.00;5.32;0
5;industrial_complex;1763.00;10.80;594.00;4.96;0
5;industrial_complex;1751.00;11.43;585.00;0.62;0
5;industrial_complex;1742.00;12.20;564.00;1.12;0
5;ammo_complex;1761.00;9.90;608.00;2.88;0
5;ammo_complex;1769.00;10.25;603.00;0.65;0
5;ammo_complex;1741.00;11.55;595.00;3.49;0
5;ammo_complex;1745.00;11.53;590.00;4.56;0
5;ammo_complex;1756.00;10.65;597.00;0.37;0
5;ammo_complex;1750.00;11.85;569.00;0.18;0
5;air_base;1755.00;9.90;614.00;2.51;0
5;supply_node;1737.00;11.90;588.00;3.01;0
5;supply_node;1761.00;10.12;604.00;0.72;0
5;supply_node;1737.00;11.70;603.00;0.03;0
5;supply_node;1756.00;11.20;589.00;5.70;0
5;supply_node;1743.00;12.05;570.00;2.07;0
5;bunker;1739.00;11.75;589.00;4.05;0
5;bunker;1748.00;11.30;594.00;4.93;0
5;bunker;1745.00;11.95;575.00;1.87;0
5;bunker;1766.00;10.40;601.00;0.54;0
5;bunker;1738.00;11.75;602.00;4.19;0
5;stronghold_network;1751.00;11.35;589.00;5.31;0
5;anti_air_building;1726.00;11.57;594.00;1.03;0
5;anti_air_building;1731.00;11.80;605.00;1.50;0
5;anti_air_building;1739.00;11.60;597.00;4.73;0
5;synthetic_refinery;1761.00;11.05;592.00;3.91;0
5;fuel_silo;1754.00;10.60;601.00;1.04;0
5;radar_station;1751.00;11.35;587.00;5.55;0
5;nuclear_reactor_spawn;1733.00;11.48;609.00;4.08;0
5;special_project_facility_spawn;1761.00;10.50;598.00;2.23;0
5;special_project_facility_spawn;1744.00;11.70;584.00;6.00;0
5;special_project_facility_spawn;1754.00;11.30;586.00;2.95;0
5;special_project_facility_spawn;1749.00;11.57;581.00;3.76;0
5;special_project_facility_spawn;1739.00;11.53;606.00;3.24;0
5;rocket_site_spawn;1774.00;10.20;605.00;3.46;0
6;industrial_complex;3836.00;10.05;1883.00;5.32;0
6;industrial_complex;3847.00;10.10;1832.00;4.96;0
6;industrial_complex;3868.00;9.90;1870.00;0.62;0
6;industrial_complex;3871.00;9.90;1879.00;1.12;0
6;industrial_complex;3816.00;10.10;1896.00;2.88;0
6;industrial_complex;3869.00;9.90;1857.00;0.65;0
6;ammo_complex;3849.00;9.90;1872.00;3.49;0
6;ammo_complex;3818.00;9.90;1880.00;4.56;0
6;ammo_complex;3847.00;9.90;1853.00;0.37;0
6;ammo_complex;3859.00;9.90;1861.00;0.18;0
6;ammo_complex;3839.00;10.05;1887.00;2.51;0
6;ammo_complex;3839.00;10.15;1827.00;4.00;0
6;air_base;3833.00;10.18;1818.00;5.52;0
6;supply_node;3850.00;9.90;1868.00;0.03;0
6;supply_node;3851.00;10.10;1900.00;5.70;0
6;supply_node;3860.00;9.90;1852.00;2.07;0
6;supply_node;3840.00;10.20;1831.00;1.94;0
6;supply_node;3866.00;9.90;1877.00;0.48;0
6;supply_node;3829.00;10.10;1875.00;2.61;0
6;supply_node;3819.00;10.10;1896.00;5.38;0
6;bunker;3834.00;10.20;1822.00;4.19;0
6;bunker;3844.00;10.10;1902.00;5.31;0
6;bunker;3851.00;10.10;1848.00;1.03;0
6;bunker;3820.00;10.05;1878.00;1.50;0
6;bunker;3820.00;10.10;1896.00;4.73;0
6;bunker;3863.00;9.90;1886.00;3.91;0
6;bunker;3852.00;10.10;1860.00;1.04;0
6;coastal_bunker;3861.00;9.90;1838.00;1.33;0
6;coastal_bunker;3837.00;9.65;1892.00;-4.09;0
6;coastal_bunker;3857.00;9.90;1868.00;-2.36;0
6;coastal_bunker;3824.00;10.05;1899.00;-4.25;0
6;coastal_bunker;3849.00;10.00;1908.00;-1.57;0
6;coastal_bunker;3853.00;9.65;1829.00;0.64;0
6;coastal_bunker;3875.00;9.90;1874.00;-4.55;0
6;stronghold_network;3862.00;9.90;1844.00;3.46;0
6;dockyard;3819.00;9.90;1881.00;-1.11;0
6;anti_air_building;3826.00;9.90;1879.00;3.59;0
6;anti_air_building;3850.00;10.10;1837.00;1.91;0
6;anti_air_building;3833.00;10.05;1843.00;1.24;0
6;synthetic_refinery;3853.00;9.90;1833.00;5.48;0
6;fuel_silo;3870.00;9.90;1871.00;4.07;0
6;radar_station;3846.00;9.50;1859.00;4.68;0
6;nuclear_reactor_spawn;3839.00;10.10;1845.00;3.07;0
6;special_project_facility_spawn;3851.00;9.90;1867.00;2.58;0
6;special_project_facility_spawn;3826.00;10.10;1874.00;5.71;0
6;special_project_facility_spawn;3849.00;10.10;1841.00;1.61;0
6;special_project_facility_spawn;3848.00;10.15;1904.00;5.42;0
6;special_project_facility_spawn;3820.00;10.10;1900.00;0.53;0
6;special_project_facility_spawn;3871.00;9.90;1867.00;2.81;0
6;special_project_facility_spawn;3872.00;9.90;1856.00;2.86;0
6;rocket_site_spawn;3856.00;9.90;1834.00;5.62;0
6;naval_base_spawn;3846.00;9.65;1847.00;-3.26;8641
6;naval_base_spawn;3842.00;9.90;1887.00;-4.09;8641
6;naval_base_spawn;3873.00;9.90;1859.00;1.33;8716
6;naval_base_spawn;3864.00;9.90;1895.00;-1.57;8641
6;naval_base_spawn;3857.00;9.90;1870.00;-2.36;8641
6;naval_base_spawn;3875.00;9.65;1871.00;-4.55;8716
6;naval_base_spawn;3814.00;9.50;1898.00;-4.25;8641
6;floating_harbor;3844.05;9.50;1873.95;0.79;502
6;floating_harbor;3839.00;9.50;1936.00;0.32;1110
6;floating_harbor;3874.00;9.50;1831.00;-2.84;2051
6;floating_harbor;3850.20;9.50;1817.40;-2.50;2528
6;floating_harbor;3854.18;9.50;1884.88;0.98;4781
6;floating_harbor;3839.00;9.50;1936.00;-0.05;4933
6;floating_harbor;3827.26;9.50;1900.13;-1.11;8166
7;industrial_complex;1755.00;10.30;1857.00;0.62;0
7;industrial_complex;1752.00;10.10;1872.00;1.12;0
7;industrial_complex;1771.00;10.10;1833.00;2.88;0
7;industrial_complex;1754.00;10.80;1851.00;0.65;0
7;industrial_complex;1768.00;10.20;1835.00;3.49;0
7;industrial_complex;1748.00;10.95;1842.00;4.56;0
7;ammo_complex;1744.00;10.80;1850.00;0.37;0
7;ammo_complex;1757.00;10.20;1834.00;0.18;0
7;ammo_complex;1742.00;10.80;1844.00;2.51;0
7;ammo_complex;1769.00;10.10;1828.00;4.00;0
7;ammo_complex;1765.00;10.40;1842.00;5.52;0
7;ammo_complex;1790.00;10.10;1850.00;5.16;0
7;air_base;1751.00;10.10;1885.00;1.29;0
7;supply_node;1790.00;10.15;1845.00;2.07;0
7;supply_node;1750.00;11.05;1844.00;1.94;0
7;supply_node;1751.00;10.12;1870.00;0.48;0
7;supply_node;1720.00;10.20;1843.00;2.61;0
7;supply_node;1737.00;10.25;1829.00;5.38;0
7;supply_node;1732.00;10.18;1865.00;4.50;0
7;supply_node;1775.00;10.15;1859.00;5.53;0
7;supply_node;1765.00;10.20;1832.00;3.30;0
7;bunker;1748.00;10.90;1841.00;1.50;0
7;bunker;1790.00;10.10;1849.00;4.73;0
7;bunker;1717.00;10.20;1837.00;3.91;0
7;bunker;1770.00;10.15;1854.00;1.04;0
7;bunker;1767.00;10.20;1835.00;0.17;0
7;bunker;1739.00;10.20;1825.00;4.08;0
7;bunker;1758.00;10.10;1878.00;2.23;0
7;bunker;1735.00;10.12;1860.00;6.00;0
7;coastal_bunker;1769.00;9.50;1869.00;-3.14;0
7;coastal_bunker;1745.00;9.50;1884.00;-2.64;0
7;coastal_bunker;1795.00;10.00;1839.00;-4.47;0
7;coastal_bunker;1729.00;10.10;1856.00;-2.58;0
7;coastal_bunker;1732.00;9.50;1831.00;-1.33;0
7;coastal_bunker;1734.00;9.70;1875.00;-1.89;0
7;coastal_bunker;1773.00;9.70;1829.00;0.24;0
7;coastal_bunker;1752.00;9.70;1829.00;0.13;0
7;stronghold_network;1744.00;11.00;1844.00;5.48;0
7;dockyard;1744.00;9.50;1823.00;0.88;0
7;anti_air_building;1733.00;10.50;1850.00;5.09;0
7;anti_air_building;1797.00;10.18;1843.00;3.07;0
7;anti_air_building;1775.00;10.18;1855.00;2.58;0
7;synthetic_refinery;1756.00;10.20;1879.00;5.71;0
7;fuel_silo;1721.00;10.23;1835.00;1.61;0
7;radar_station;1759.00;10.55;1854.00;3.25;0
7;nuclear_reactor_spawn;1727.00;10.10;1868.00;0.53;0
7;special_project_facility_spawn;1727.00;10.10;1869.00;2.81;0
7;special_project_facility_spawn;1803.00;10.10;1846.00;2.86;0
7;special_project_facility_spawn;1747.00;10.35;1834.00;5.62;0
7;special_project_facility_spawn;1773.00;10.15;1867.00;3.71;0
7;special_project_facility_spawn;1740.00;10.40;1866.00;0.97;0
7;special_project_facility_spawn;1729.00;10.35;1849.00;5.64;0
7;special_project_facility_spawn;1739.00;10.53;1835.00;5.68;0
7;special_project_facility_spawn;1770.00;10.10;1831.00;0.89;0
7;rocket_site_spawn;1746.00;10.20;1873.00;5.43;0
7;naval_base_spawn;1715.00;9.50;1851.00;-2.58;8361
7;naval_base_spawn;1790.00;9.70;1852.00;-4.47;8482
7;naval_base_spawn;1745.00;9.50;1884.00;-2.64;8361
7;naval_base_spawn;1775.00;10.10;1868.00;-3.14;8482
7;naval_base_spawn;1761.00;9.50;1823.00;0.24;9014
7;naval_base_spawn;1731.00;10.05;1871.00;-1.89;8361
7;naval_base_spawn;1742.00;9.50;1823.00;0.88;9014
7;naval_base_spawn;1752.00;9.70;1829.00;0.13;9014
7;floating_harbor;1776.06;9.50;1836.29;-4.15;225
7;floating_harbor;1752.93;9.50;1822.06;-3.01;649
7;floating_harbor;1763.26;9.50;1876.13;-1.11;843
7;floating_harbor;1711.29;9.50;1856.94;0.56;3138
7;floating_harbor;1726.21;9.50;1826.30;-4.47;3878
7;floating_harbor;1722.36;9.50;1868.21;1.25;4934
7;floating_harbor;1775.00;9.50;1871.00;0.00;4935
7;floating_harbor;1767.70;9.50;1821.21;-2.90;4944
8;industrial_complex;3773.00;10.28;1859.00;2.88;0
8;industrial_complex;3737.00;10.25;1857.00;0.65;0
8;industrial_complex;3734.00;10.40;1880.00;3.49;0
8;industrial_complex;3763.00;11.00;1789.00;4.56;0
8;industrial_complex;3726.00;10.10;1895.00;0.37;0
8;industrial_complex;3764.00;10.75;1802.00;0.18;0
8;ammo_complex;3732.00;10.15;1836.00;2.51;0
8;ammo_complex;3728.00;10.15;1805.00;4.00;0
8;ammo_complex;3751.00;10.15;1874.00;5.52;0
8;ammo_complex;3757.00;10.50;1840.00;5.16;0
8;ammo_complex;3738.00;10.15;1902.00;1.29;0
8;ammo_complex;3740.00;10.23;1864.00;0.10;0
8;air_base;3750.00;10.20;1851.00;4.05;0
8;supply_node;3739.00;10.20;1897.00;0.48;0
8;supply_node;3767.00;10.35;1856.00;2.61;0
8;supply_node;3731.00;10.20;1813.00;5.38;0
8;supply_node;3766.00;10.30;1811.00;4.50;0
8;supply_node;3734.00;10.40;1868.00;5.53;0
8;supply_node;3744.00;10.50;1836.00;3.30;0
8;supply_node;3746.00;10.57;1789.00;2.90;0
8;supply_node;3763.00;10.25;1889.00;2.69;0
8;bunker;3722.00;10.00;1810.00;3.91;0
8;bunker;3748.00;10.60;1803.00;1.04;0
8;bunker;3776.00;10.20;1845.00;0.17;0
8;bunker;3761.00;10.20;1835.00;4.08;0
8;bunker;3783.00;10.30;1810.00;2.23;0
8;bunker;3731.00;10.10;1860.00;6.00;0
8;bunker;3759.00;10.20;1892.00;2.95;0
8;bunker;3735.00;10.10;1901.00;3.76;0
8;coastal_bunker;3750.00;10.10;1875.00;-3.28;0
8;coastal_bunker;3728.00;9.50;1799.00;-1.71;0
8;coastal_bunker;3730.00;9.50;1844.00;-1.93;0
8;coastal_bunker;3728.00;9.80;1870.00;-2.36;0
8;coastal_bunker;3725.00;9.50;1896.00;-2.68;0
8;coastal_bunker;3737.00;9.70;1781.00;-0.90;0
8;coastal_bunker;3757.00;9.50;1881.00;0.79;0
8;coastal_bunker;3775.00;9.90;1824.00;-3.50;0
8;stronghold_network;3733.00;10.10;1786.00;5.09;0
8;dockyard;3779.00;9.50;1834.00;-3.28;0
8;anti_air_building;3734.00;10.25;1798.00;2.58;0
8;anti_air_building;3729.00;10.30;1877.00;5.71;0
8;anti_air_building;3747.00;10.60;1839.00;1.61;0
8;synthetic_refinery;3759.00;10.25;1890.00;5.42;0
8;fuel_silo;3728.00;10.28;1878.00;0.53;0
8;radar_station;3754.00;10.45;1837.00;0.04;0
8;nuclear_reactor_spawn;3757.00;10.23;1863.00;2.86;0
8;special_project_facility_spawn;3736.00;10.30;1801.00;5.62;0
8;special_project_facility_spawn;3743.00;10.50;1844.00;3.71;0
8;special_project_facility_spawn;3778.00;10.10;1838.00;0.97;0
8;special_project_facility_spawn;3728.00;10.10;1827.00;5.64;0
8;special_project_facility_spawn;3767.00;10.18;1889.00;5.68;0
8;special_project_facility_spawn;3738.00;10.20;1879.00;0.89;0
8;special_project_facility_spawn;3771.00;10.60;1805.00;5.43;0
8;special_project_facility_spawn;3749.00;10.20;1899.00;0.68;0
8;rocket_site_spawn;3762.00;10.20;1884.00;2.92;0
8;naval_base_spawn;3781.00;10.00;1843.00;-3.28;9061
8;naval_base_spawn;3753.00;10.10;1899.00;-2.68;8758
8;naval_base_spawn;3780.00;9.95;1891.00;0.79;9061
8;naval_base_spawn;3721.00;9.50;1810.00;-1.71;8581
8;naval_base_spawn;3722.00;9.80;1876.00;-2.36;8581
8;naval_base_spawn;3744.00;9.50;1771.00;-0.90;8581
8;naval_base_spawn;3730.00;9.70;1843.00;-1.93;8581
8;naval_base_spawn;3772.00;9.65;1832.00;-3.50;9061
8;floating_harbor;3685.00;9.50;1867.00;-4.26;521
8;floating_harbor;3793.00;10.05;1868.00;-1.37;988
8;floating_harbor;3717.07;9.50;1814.99;1.43;1176
8;floating_harbor;3793.00;10.05;1868.00;-0.47;1850
8;floating_harbor;3685.00;9.50;1867.00;-4.58;2351
8;floating_harbor;3685.00;9.50;1867.00;1.04;2893
8;floating_harbor;3685.00;9.50;1867.00;0.54;3264
8;floating_harbor;3770.88;9.50;1900.82;-0.59;3949
9;industrial_complex;3823.00;10.20;1817.00;3.49;0
9;industrial_complex;3811.00;10.10;1836.00;4.56;0
9;industrial_complex;3809.00;10.15;1831.00;0.37;0
9;industrial_complex;3802.00;10.50;1796.00;0.18;0
9;industrial_complex;3796.00;10.10;1874.00;2.51;0
9;industrial_complex;3817.00;10.10;1856.00;4.00;0
9;ammo_complex;3814.00;10.55;1805.00;5.52;0
9;ammo_complex;3804.00;10.60;1813.00;5.16;0
9;ammo_complex;3792.00;10.50;1809.00;1.29;0
9;ammo_complex;3809.00;10.53;1802.00;0.10;0
9;ammo_complex;3799.00;10.60;1799.00;4.05;0
9;ammo_complex;3804.00;10.30;1787.00;4.93;0
9;air_base;3802.00;10.50;1793.00;1.87;0
9;supply_node;3799.00;10.20;1894.00;5.38;0
9;supply_node;3821.00;10.30;1815.00;4.50;0
9;supply_node;3820.00;10.15;1790.00;5.53;0
9;supply_node;3787.00;10.15;1825.00;3.30;0
9;supply_node;3807.00;10.15;1840.00;2.90;0
9;supply_node;3800.00;10.60;1803.00;2.69;0
9;supply_node;3797.00;10.20;1864.00;5.15;0
9;bunker;3816.00;10.30;1797.00;1.04;0
9;bunker;3797.00;10.20;1864.00;0.17;0
9;bunker;3823.00;10.30;1815.00;4.08;0
9;bunker;3820.00;10.00;1857.00;2.23;0
9;bunker;3805.00;10.60;1802.00;6.00;0
9;bunker;3788.00;10.10;1837.00;2.95;0
9;bunker;3808.00;10.10;1897.00;3.76;0
9;coastal_bunker;3814.00;10.00;1833.00;-3.93;0
9;coastal_bunker;3826.00;10.00;1835.00;-3.39;0
9;coastal_bunker;3840.00;9.90;1798.00;1.35;0
9;coastal_bunker;3785.00;9.50;1864.00;-3.46;0
9;coastal_bunker;3808.00;9.70;1892.00;-1.11;0
9;coastal_bunker;3785.00;9.50;1835.00;-2.68;0
9;stronghold_network;3822.00;10.25;1816.00;5.48;0
9;dockyard;3805.00;9.90;1866.00;-3.46;0
9;anti_air_building;3798.00;10.20;1853.00;5.09;0
9;anti_air_building;3781.00;10.10;1824.00;3.07;0
9;anti_air_building;3820.00;10.15;1829.00;2.58;0
9;synthetic_refinery;3822.00;10.50;1808.00;5.71;0
